CODIGO,DESCRICAO
241330,1ª Região de Saúde - São José de Mipibu
241350,1ª Região de Saúde - São José de Mipibu
241420,1ª Região de Saúde - São José de Mipibu
241470,1ª Região de Saúde - São José de Mipibu
241480,1ª Região de Saúde - São José de Mipibu
241500,1ª Região de Saúde - São José de Mipibu
240100,2ª Região de Saúde - Mossoró
240110,2ª Região de Saúde - Mossoró
240130,2ª Região de Saúde - Mossoró
240145,2ª Região de Saúde - Mossoró
240230,2ª Região de Saúde - Mossoró
240370,2ª Região de Saúde - Mossoró
240430,2ª Região de Saúde - Mossoró
240440,2ª Região de Saúde - Mossoró
240520,2ª Região de Saúde - Mossoró
240760,2ª Região de Saúde - Mossoró
240800,2ª Região de Saúde - Mossoró
241105,2ª Região de Saúde - Mossoró
241335,2ª Região de Saúde - Mossoró
241460,2ª Região de Saúde - Mossoró
240030,3ª Região de Saúde - João Câmara
240160,3ª Região de Saúde - João Câmara
240185,3ª Região de Saúde - João Câmara
240190,3ª Região de Saúde - João Câmara
240260,3ª Região de Saúde - João Câmara
240410,3ª Região de Saúde - João Câmara
240450,3ª Região de Saúde - João Câmara
240460,3ª Região de Saúde - João Câmara
240510,3ª Região de Saúde - João Câmara
240550,3ª Região de Saúde - João Câmara
240580,3ª Região de Saúde - João Câmara
240670,3ª Região de Saúde - João Câmara
240720,3ª Região de Saúde - João Câmara
240750,3ª Região de Saúde - João Câmara
240880,3ª Região de Saúde - João Câmara
240895,3ª Região de Saúde - João Câmara
240950,3ª Região de Saúde - João Câmara
240960,3ª Região de Saúde - João Câmara
240970,3ª Região de Saúde - João Câmara
241010,3ª Região de Saúde - João Câmara
241040,3ª Região de Saúde - João Câmara
241090,3ª Região de Saúde - João Câmara
241160,3ª Região de Saúde - João Câmara
241255,3ª Região de Saúde - João Câmara
241390,3ª Região de Saúde - João Câmara
241440,3ª Região de Saúde - João Câmara
240010,4ª Região de Saúde - Caicó
240165,4ª Região de Saúde - Caicó
240200,4ª Região de Saúde - Caicó
240240,4ª Região de Saúde - Caicó
240270,4ª Região de Saúde - Caicó
240300,4ª Região de Saúde - Caicó
240310,4ª Região de Saúde - Caicó
240340,4ª Região de Saúde - Caicó
240380,4ª Região de Saúde - Caicó
240480,4ª Região de Saúde - Caicó
240560,4ª Região de Saúde - Caicó
240570,4ª Região de Saúde - Caicó
240610,4ª Região de Saúde - Caicó
240650,4ª Região de Saúde - Caicó
240850,4ª Região de Saúde - Caicó
240890,4ª Região de Saúde - Caicó
241140,4ª Região de Saúde - Caicó
241142,4ª Região de Saúde - Caicó
241180,4ª Região de Saúde - Caicó
241210,4ª Região de Saúde - Caicó
241240,4ª Região de Saúde - Caicó
241300,4ª Região de Saúde - Caicó
241340,4ª Região de Saúde - Caicó
241415,4ª Região de Saúde - Caicó
241430,4ª Região de Saúde - Caicó
240150,5ª Região de Saúde - Santa Cruz
240170,5ª Região de Saúde - Santa Cruz
240210,5ª Região de Saúde - Santa Cruz
240280,5ª Região de Saúde - Santa Cruz
240500,5ª Região de Saúde - Santa Cruz
240530,5ª Região de Saúde - Santa Cruz
240540,5ª Região de Saúde - Santa Cruz
240640,5ª Região de Saúde - Santa Cruz
240680,5ª Região de Saúde - Santa Cruz
240933,5ª Região de Saúde - Santa Cruz
241030,5ª Região de Saúde - Santa Cruz
241110,5ª Região de Saúde - Santa Cruz
241120,5ª Região de Saúde - Santa Cruz
241170,5ª Região de Saúde - Santa Cruz
241230,5ª Região de Saúde - Santa Cruz
241260,5ª Região de Saúde - Santa Cruz
241270,5ª Região de Saúde - Santa Cruz
241290,5ª Região de Saúde - Santa Cruz
241310,5ª Região de Saúde - Santa Cruz
241370,5ª Região de Saúde - Santa Cruz
241400,5ª Região de Saúde - Santa Cruz
240040,6ª Região de Saúde - Pau dos Ferros
240050,6ª Região de Saúde - Pau dos Ferros
240060,6ª Região de Saúde - Pau dos Ferros
240090,6ª Região de Saúde - Pau dos Ferros
240290,6ª Região de Saúde - Pau dos Ferros
240320,6ª Região de Saúde - Pau dos Ferros
240330,6ª Região de Saúde - Pau dos Ferros
240390,6ª Região de Saúde - Pau dos Ferros
240400,6ª Região de Saúde - Pau dos Ferros
240490,6ª Região de Saúde - Pau dos Ferros
240590,6ª Região de Saúde - Pau dos Ferros
240600,6ª Região de Saúde - Pau dos Ferros
240690,6ª Região de Saúde - Pau dos Ferros
240700,6ª Região de Saúde - Pau dos Ferros
240725,6ª Região de Saúde - Pau dos Ferros
240730,6ª Região de Saúde - Pau dos Ferros
240740,6ª Região de Saúde - Pau dos Ferros
240840,6ª Região de Saúde - Pau dos Ferros
240860,6ª Região de Saúde - Pau dos Ferros
240930,6ª Região de Saúde - Pau dos Ferros
240940,6ª Região de Saúde - Pau dos Ferros
241000,6ª Região de Saúde - Pau dos Ferros
241020,6ª Região de Saúde - Pau dos Ferros
241050,6ª Região de Saúde - Pau dos Ferros
241060,6ª Região de Saúde - Pau dos Ferros
241070,6ª Região de Saúde - Pau dos Ferros
241080,6ª Região de Saúde - Pau dos Ferros
241100,6ª Região de Saúde - Pau dos Ferros
241190,6ª Região de Saúde - Pau dos Ferros
241250,6ª Região de Saúde - Pau dos Ferros
241355,6ª Região de Saúde - Pau dos Ferros
241360,6ª Região de Saúde - Pau dos Ferros
241380,6ª Região de Saúde - Pau dos Ferros
241410,6ª Região de Saúde - Pau dos Ferros
241450,6ª Região de Saúde - Pau dos Ferros
241475,6ª Região de Saúde - Pau dos Ferros
241490,6ª Região de Saúde - Pau dos Ferros
240325,7ª Região de Saúde - Metropolitana
240360,7ª Região de Saúde - Metropolitana
240710,7ª Região de Saúde - Metropolitana
240810,7ª Região de Saúde - Metropolitana
241200,7ª Região de Saúde - Metropolitana
240020,8ª Região de Saúde - Açu
240070,8ª Região de Saúde - Açu
240080,8ª Região de Saúde - Açu
240250,8ª Região de Saúde - Açu
240375,8ª Região de Saúde - Açu
240470,8ª Região de Saúde - Açu
240485,8ª Região de Saúde - Açu
240870,8ª Região de Saúde - Açu
240990,8ª Região de Saúde - Açu
241025,8ª Região de Saúde - Açu
241280,8ª Região de Saúde - Açu
241445,8ª Região de Saúde - Açu
240000,Ignorado - RN
249999,Ignorado - RN
250060,1ª Região Mata Atlântica
250180,1ª Região Mata Atlântica
250300,1ª Região Mata Atlântica
250320,1ª Região Mata Atlântica
250460,1ª Região Mata Atlântica
250490,1ª Região Mata Atlântica
250750,1ª Região Mata Atlântica
250860,1ª Região Mata Atlântica
250910,1ª Região Mata Atlântica
251190,1ª Região Mata Atlântica
251276,1ª Região Mata Atlântica
251370,1ª Região Mata Atlântica
251530,1ª Região Mata Atlântica
251597,1ª Região Mata Atlântica
250050,2ª Região
250080,2ª Região
250100,2ª Região
250150,2ª Região
250190,2ª Região
250270,2ª Região
250350,2ª Região
250360,2ª Região
250415,2ª Região
250520,2ª Região
250570,2ª Região
250580,2ª Região
250630,2ª Região
250820,2ª Região
250855,2ª Região
250980,2ª Região
251160,2ª Região
251170,2ª Região
251180,2ª Região
251274,2ª Região
251560,2ª Região
251590,2ª Região
251593,2ª Região
251600,2ª Região
251640,2ª Região
250030,3ª Região
250040,3ª Região
250057,3ª Região
250090,3ª Região
250110,3ª Região
250120,3ª Região
250600,3ª Região
250830,3ª Região
250933,3ª Região
250950,3ª Região
251270,3ª Região
251510,3ª Região
250153,4ª Região
250160,4ª Região
250500,4ª Região
250510,4ª Região
250535,4ª Região
250620,4ª Região
251010,4ª Região
251030,4ª Região
251110,4ª Região
251140,4ª Região
251540,4ª Região
251615,4ª Região
250073,5ª Região
250390,5ª Região
250407,5ª Região
250470,5ª Região
250485,5ª Região
250650,5ª Região
250970,5ª Região
251060,5ª Região
251065,5ª Região
251220,5ª Região
251400,5ª Região
251410,5ª Região
251480,5ª Região
251520,5ª Região
251550,5ª Região
251630,5ª Região
251740,5ª Região
250115,6ª Região
250340,6ª Região
250355,6ª Região
250420,6ª Região
250450,6ª Região
250540,6ª Região
250550,6ª Região
250590,6ª Região
250780,6ª Região
250870,6ª Região
250880,6ª Região
250939,6ª Região
251070,6ª Região
251080,6ª Região
251260,6ª Região
251300,6ª Região
251340,6ª Região
251380,6ª Região
251440,6ª Região
251460,6ª Região
251470,6ª Região
251490,6ª Região
251670,6ª Região
251710,6ª Região
250020,7ª Região
250210,7ª Região
250260,7ª Região
250440,7ª Região
250480,7ª Região
250530,7ª Região
250560,7ª Região
250660,7ª Região
250700,7ª Região
251020,7ª Região
251040,7ª Região
251100,7ª Região
251130,7ª Região
251335,7ª Região
251350,7ª Região
251360,7ª Região
251430,7ª Região
251570,7ª Região
250200,8ª Região
250230,8ª Região
250280,8ª Região
250290,8ª Região
250430,8ª Região
250740,8ª Região
250937,8ª Região
251280,8ª Região
251390,8ª Região
251465,8ª Região
250070,9ª Região
250205,9ª Região
250220,9ª Região
250240,9ª Região
250330,9ª Região
250370,9ª Região
250410,9ª Região
250960,9ª Região
251203,9ª Região
251207,9ª Região
251330,9ª Região
251365,9ª Região
251450,9ª Região
251680,9ª Região
251690,9ª Região
250077,10ª Região
250840,10ª Região
250915,10ª Região
251000,10ª Região
251320,10ª Região
251398,10ª Região
251420,10ª Região
251620,10ª Região
251720,10ª Região
250010,11ª Região
250670,11ª Região
250800,11ª Região
250900,11ª Região
251230,11ª Região
251455,11ª Região
251660,11ª Região
250380,12ª Região
250640,12ª Região
250680,12ª Região
250690,12ª Região
250720,12ª Região
250760,12ª Região
250790,12ª Região
250940,12ª Região
251120,12ª Região
251150,12ª Região
251275,12ª Região
251310,12ª Região
251445,12ª Região
251500,12ª Região
250375,13ª Região
250810,13ª Região
251090,13ª Região
251210,13ª Região
251392,13ª Região
251396,13ª Região
250140,14ª Região
250403,14ª Região
250523,14ª Região
250527,14ª Região
250710,14ª Região
250730,14ª Região
250890,14ª Região
250905,14ª Região
250930,14ª Região
251272,14ª Região
251290,14ª Região
250053,15ª Região
250130,15ª Região
250157,15ª Região
250170,15ª Região
250250,15ª Região
250310,15ª Região
250435,15ª Região
250625,15ª Região
250990,15ª Região
251250,15ª Região
251278,15ª Região
251315,15ª Região
251394,15ª Região
251700,15ª Região
250135,16ª Região
250215,16ª Região
250400,16ª Região
250610,16ª Região
250770,16ª Região
250850,16ª Região
250920,16ª Região
251050,16ª Região
251200,16ª Região
251240,16ª Região
251385,16ª Região
251580,16ª Região
251610,16ª Região
251650,16ª Região
251675,16ª Região
250000,Ignorado - PB
259999,Ignorado - PB
260010,X Região de Saúde
260250,X Região de Saúde
260390,X Região de Saúde
260690,X Região de Saúde
260710,X Região de Saúde
260770,X Região de Saúde
261153,X Região de Saúde
261280,X Região de Saúde
261360,X Região de Saúde
261440,X Região de Saúde
261460,X Região de Saúde
261590,X Região de Saúde
260120,VI Região de Saúde
260280,VI Região de Saúde
260510,VI Região de Saúde
260660,VI Região de Saúde
260700,VI Região de Saúde
260805,VI Região de Saúde
260915,VI Região de Saúde
261080,VI Região de Saúde
261100,VI Região de Saúde
261410,VI Região de Saúde
261480,VI Região de Saúde
261580,VI Região de Saúde
261600,VI Região de Saúde
260030,IV Região de Saúde
260060,IV Região de Saúde
260080,IV Região de Saúde
260130,IV Região de Saúde
260170,IV Região de Saúde
260190,IV Região de Saúde
260230,IV Região de Saúde
260260,IV Região de Saúde
260310,IV Região de Saúde
260350,IV Região de Saúde
260410,IV Região de Saúde
260500,IV Região de Saúde
260580,IV Região de Saúde
260640,IV Região de Saúde
260670,IV Região de Saúde
260800,IV Região de Saúde
260840,IV Região de Saúde
261020,IV Região de Saúde
261090,IV Região de Saúde
261120,IV Região de Saúde
261170,IV Região de Saúde
261200,IV Região de Saúde
261240,IV Região de Saúde
261250,IV Região de Saúde
261270,IV Região de Saúde
261300,IV Região de Saúde
261310,IV Região de Saúde
261330,IV Região de Saúde
261470,IV Região de Saúde
261500,IV Região de Saúde
261540,IV Região de Saúde
261620,IV Região de Saúde
260050,V Região de Saúde
260100,V Região de Saúde
260210,V Região de Saúde
260240,V Região de Saúde
260320,V Região de Saúde
260330,V Região de Saúde
260370,V Região de Saúde
260380,V Região de Saúde
260470,V Região de Saúde
260600,V Região de Saúde
260650,V Região de Saúde
260750,V Região de Saúde
260825,V Região de Saúde
260830,V Região de Saúde
260860,V Região de Saúde
260880,V Região de Saúde
261010,V Região de Saúde
261030,V Região de Saúde
261230,V Região de Saúde
261320,V Região de Saúde
261510,V Região de Saúde
260070,XII Região de Saúde
260360,XII Região de Saúde
260460,XII Região de Saúde
260550,XII Região de Saúde
260620,XII Região de Saúde
260765,XII Região de Saúde
260780,XII Região de Saúde
260900,XII Região de Saúde
261380,XII Região de Saúde
261530,XII Região de Saúde
260220,II Região de Saúde
260270,II Região de Saúde
260400,II Região de Saúde
260415,II Região de Saúde
260490,II Região de Saúde
260540,II Região de Saúde
260810,II Região de Saúde
260845,II Região de Saúde
260850,II Região de Saúde
260890,II Região de Saúde
260910,II Região de Saúde
260950,II Região de Saúde
260970,II Região de Saúde
261050,II Região de Saúde
261060,II Região de Saúde
261210,II Região de Saúde
261450,II Região de Saúde
261550,II Região de Saúde
261618,II Região de Saúde
261630,II Região de Saúde
260110,IX Região de Saúde
260200,IX Região de Saúde
260530,IX Região de Saúde
260630,IX Região de Saúde
260730,IX Região de Saúde
260990,IX Região de Saúde
261040,IX Região de Saúde
261245,IX Região de Saúde
261255,IX Região de Saúde
261430,IX Região de Saúde
261560,IX Região de Saúde
260040,III Região de Saúde
260090,III Região de Saúde
260140,III Região de Saúde
260150,III Região de Saúde
260420,III Região de Saúde
260480,III Região de Saúde
260520,III Região de Saúde
260590,III Região de Saúde
260795,III Região de Saúde
260820,III Região de Saúde
260870,III Região de Saúde
260920,III Região de Saúde
261000,III Região de Saúde
261140,III Região de Saúde
261150,III Região de Saúde
261180,III Região de Saúde
261190,III Região de Saúde
261290,III Região de Saúde
261340,III Região de Saúde
261420,III Região de Saúde
261485,III Região de Saúde
261650,III Região de Saúde
260020,VIII Região de Saúde
260300,VIII Região de Saúde
260515,VIII Região de Saúde
260875,VIII Região de Saúde
260980,VIII Região de Saúde
261110,VIII Região de Saúde
261260,VIII Região de Saúde
260005,I Região de Saúde
260105,I Região de Saúde
260290,I Região de Saúde
260345,I Região de Saúde
260440,I Região de Saúde
260450,I Região de Saúde
260545,I Região de Saúde
260610,I Região de Saúde
260680,I Região de Saúde
260720,I Região de Saúde
260760,I Região de Saúde
260775,I Região de Saúde
260790,I Região de Saúde
260940,I Região de Saúde
260960,I Região de Saúde
261070,I Região de Saúde
261130,I Região de Saúde
261160,I Região de Saúde
261370,I Região de Saúde
261640,I Região de Saúde
260160,VII Região de Saúde
260430,VII Região de Saúde
260930,VII Região de Saúde
261220,VII Região de Saúde
261400,VII Região de Saúde
261520,VII Região de Saúde
261610,VII Região de Saúde
260180,XI Região de Saúde
260340,XI Região de Saúde
260392,XI Região de Saúde
260560,XI Região de Saúde
260570,XI Região de Saúde
260740,XI Região de Saúde
261247,XI Região de Saúde
261350,XI Região de Saúde
261390,XI Região de Saúde
261570,XI Região de Saúde
260000,Ignorado - PE
269999,Ignorado - PE
270050,1ª Região de Saúde
270060,1ª Região de Saúde
270220,1ª Região de Saúde
270280,1ª Região de Saúde
270430,1ª Região de Saúde
270470,1ª Região de Saúde
270520,1ª Região de Saúde
270644,1ª Região de Saúde
270690,1ª Região de Saúde
270770,1ª Região de Saúde
270790,1ª Região de Saúde
270890,1ª Região de Saúde
270350,2ª Região de Saúde
270360,2ª Região de Saúde
270450,2ª Região de Saúde
270510,2ª Região de Saúde
270650,2ª Região de Saúde
270730,2ª Região de Saúde
270740,2ª Região de Saúde
270850,2ª Região de Saúde
270870,2ª Região de Saúde
270110,3ª Região de Saúde
270135,3ª Região de Saúde
270210,3ª Região de Saúde
270300,3ª Região de Saúde
270380,3ª Região de Saúde
270390,3ª Região de Saúde
270550,3ª Região de Saúde
270560,3ª Região de Saúde
270810,3ª Região de Saúde
270830,3ª Região de Saúde
270930,3ª Região de Saúde
270040,4ª Região de Saúde
270130,4ª Região de Saúde
270170,4ª Região de Saúde
270190,4ª Região de Saúde
270490,4ª Região de Saúde
270660,4ª Região de Saúde
270700,4ª Região de Saúde
270760,4ª Região de Saúde
270940,4ª Região de Saúde
270020,5ª Região de Saúde
270100,5ª Região de Saúde
270140,5ª Região de Saúde
270400,5ª Região de Saúde
270780,5ª Região de Saúde
270860,5ª Região de Saúde
270915,5ª Região de Saúde
270230,6ª Região de Saúde
270270,6ª Região de Saúde
270320,6ª Região de Saúde
270375,6ª Região de Saúde
270670,6ª Região de Saúde
270680,6ª Região de Saúde
270750,6ª Região de Saúde
270820,6ª Região de Saúde
270030,7ª Região de Saúde
270070,7ª Região de Saúde
270090,7ª Região de Saúde
270150,7ª Região de Saúde
270200,7ª Região de Saúde
270235,7ª Região de Saúde
270260,7ª Região de Saúde
270290,7ª Região de Saúde
270340,7ª Região de Saúde
270370,7ª Região de Saúde
270410,7ª Região de Saúde
270420,7ª Região de Saúde
270440,7ª Região de Saúde
270590,7ª Região de Saúde
270880,7ª Região de Saúde
270910,7ª Região de Saúde
270920,7ª Região de Saúde
270080,8ª Região de Saúde
270120,8ª Região de Saúde
270255,8ª Região de Saúde
270310,8ª Região de Saúde
270480,8ª Região de Saúde
270530,8ª Região de Saúde
270630,8ª Região de Saúde
270900,8ª Região de Saúde
270160,9ª Região de Saúde
270180,9ª Região de Saúde
270250,9ª Região de Saúde
270460,9ª Região de Saúde
270540,9ª Região de Saúde
270570,9ª Região de Saúde
270600,9ª Região de Saúde
270610,9ª Região de Saúde
270620,9ª Região de Saúde
270640,9ª Região de Saúde
270720,9ª Região de Saúde
270800,9ª Região de Saúde
270840,9ª Região de Saúde
270895,9ª Região de Saúde
270010,10ª Região de Saúde
270240,10ª Região de Saúde
270330,10ª Região de Saúde
270500,10ª Região de Saúde
270580,10ª Região de Saúde
270642,10ª Região de Saúde
270710,10ª Região de Saúde
270000,Ignorado - AL
279999,Ignorado - AL
280030,Aracaju
280060,Aracaju
280200,Aracaju
280320,Aracaju
280360,Aracaju
280590,Aracaju
280650,Aracaju
280670,Aracaju
280040,Estância
280067,Estância
280170,Estância
280210,Estância
280280,Estância
280300,Estância
280510,Estância
280630,Estância
280750,Estância
280760,Estância
280050,Itabaiana
280100,Itabaiana
280140,Itabaiana
280230,Itabaiana
280290,Itabaiana
280370,Itabaiana
280390,Itabaiana
280410,Itabaiana
280445,Itabaiana
280500,Itabaiana
280520,Itabaiana
280600,Itabaiana
280680,Itabaiana
280700,Itabaiana
280350,Lagarto
280550,Lagarto
280580,Lagarto
280620,Lagarto
280710,Lagarto
280740,Lagarto
280120,Nossa Senhora da Glória
280220,Nossa Senhora da Glória
280240,Nossa Senhora da Glória
280260,Nossa Senhora da Glória
280310,Nossa Senhora da Glória
280420,Nossa Senhora da Glória
280450,Nossa Senhora da Glória
280540,Nossa Senhora da Glória
280560,Nossa Senhora da Glória
280130,Nossa Senhora do Socorro
280150,Nossa Senhora do Socorro
280190,Nossa Senhora do Socorro
280250,Nossa Senhora do Socorro
280330,Nossa Senhora do Socorro
280400,Nossa Senhora do Socorro
280460,Nossa Senhora do Socorro
280480,Nossa Senhora do Socorro
280530,Nossa Senhora do Socorro
280610,Nossa Senhora do Socorro
280660,Nossa Senhora do Socorro
280720,Nossa Senhora do Socorro
280010,Propriá
280020,Propriá
280070,Propriá
280110,Propriá
280160,Propriá
280270,Propriá
280340,Propriá
280380,Propriá
280430,Propriá
280440,Propriá
280470,Propriá
280490,Propriá
280570,Propriá
280640,Propriá
280690,Propriá
280730,Propriá
280000,Ignorado - SE
289999,Ignorado - SE
290030,Alagoinhas
290070,Alagoinhas
290190,Alagoinhas
290205,Alagoinhas
290220,Alagoinhas
290700,Alagoinhas
290750,Alagoinhas
290960,Alagoinhas
291050,Alagoinhas
291060,Alagoinhas
291370,Alagoinhas
291590,Alagoinhas
291650,Alagoinhas
291790,Alagoinhas
292330,Alagoinhas
292410,Alagoinhas
292700,Alagoinhas
292970,Alagoinhas
290140,Barreiras
290250,Barreiras
290320,Barreiras
290440,Barreiras
290740,Barreiras
290940,Barreiras
290970,Barreiras
291110,Barreiras
291955,Barreiras
292045,Barreiras
292620,Barreiras
292840,Barreiras
292890,Barreiras
293090,Barreiras
293345,Barreiras
290050,Brumado
290200,Brumado
290280,Brumado
290410,Brumado
290460,Brumado
290755,Brumado
290880,Brumado
291010,Brumado
291165,Brumado
291220,Brumado
291250,Brumado
291720,Brumado
291860,Brumado
291950,Brumado
291980,Brumado
292030,Brumado
292360,Brumado
292670,Brumado
292690,Brumado
293100,Brumado
290570,Camaçari
290860,Camaçari
291005,Camaçari
292100,Camaçari
292520,Camaçari
293070,Camaçari
290485,Cruz das Almas
290490,Cruz das Almas
290820,Cruz das Almas
290980,Cruz das Almas
291160,Cruz das Almas
292060,Cruz das Almas
292230,Cruz das Almas
292900,Cruz das Almas
292960,Cruz das Almas
290110,Feira de Santana
290150,Feira de Santana
290170,Feira de Santana
290260,Feira de Santana
290640,Feira de Santana
290685,Feira de Santana
290850,Feira de Santana
290890,Feira de Santana
291080,Feira de Santana
291125,Feira de Santana
291330,Feira de Santana
291380,Feira de Santana
291400,Feira de Santana
291450,Feira de Santana
292210,Feira de Santana
292273,Feira de Santana
292405,Feira de Santana
292465,Feira de Santana
292595,Feira de Santana
292630,Feira de Santana
292750,Feira de Santana
292830,Feira de Santana
292880,Feira de Santana
292930,Feira de Santana
293040,Feira de Santana
293110,Feira de Santana
293140,Feira de Santana
293170,Feira de Santana
290420,Guanambi
290500,Guanambi
290520,Guanambi
290660,Guanambi
290710,Guanambi
291077,Guanambi
291170,Guanambi
291200,Guanambi
291340,Guanambi
291733,Guanambi
291740,Guanambi
291875,Guanambi
291940,Guanambi
292020,Guanambi
292105,Guanambi
292180,Guanambi
292340,Guanambi
292450,Guanambi
292640,Guanambi
292680,Guanambi
293000,Guanambi
293105,Guanambi
293260,Guanambi
290270,Ibotirama
290450,Ibotirama
290475,Ibotirama
291320,Ibotirama
291410,Ibotirama
292160,Ibotirama
292225,Ibotirama
292320,Ibotirama
292370,Ibotirama
290225,Ilhéus
290630,Ilhéus
291360,Ilhéus
291490,Ilhéus
292090,Ilhéus
292805,Ilhéus
293250,Ilhéus
293270,Ilhéus
290115,Irecê
290300,Irecê
290323,Irecê
290530,Irecê
290620,Irecê
290760,Irecê
291130,Irecê
291240,Irecê
291310,Irecê
291460,Irecê
291535,Irecê
291835,Irecê
291850,Irecê
291915,Irecê
292205,Irecê
292560,Irecê
292925,Irecê
293240,Irecê
293360,Irecê
290130,Itaberaba
290380,Itaberaba
290405,Itaberaba
291190,Itaberaba
291260,Itaberaba
291470,Itaberaba
291500,Itaberaba
291900,Itaberaba
291960,Itaberaba
292080,Itaberaba
292285,Itaberaba
292720,Itaberaba
293280,Itaberaba
293340,Itaberaba
290090,Itabuna
290240,Itabuna
290330,Itabuna
290470,Itabuna
290560,Itabuna
290800,Itabuna
291100,Itabuna
291150,Itabuna
291210,Itabuna
291270,Itabuna
291480,Itabuna
291540,Itabuna
291550,Itabuna
291620,Itabuna
291660,Itabuna
291855,Itabuna
292070,Itabuna
292390,Itabuna
292780,Itabuna
292935,Itabuna
293220,Itabuna
293230,Itabuna
290480,Itapetinga
291090,Itapetinga
291230,Itapetinga
291350,Itapetinga
291580,Itapetinga
291640,Itapetinga
291680,Itapetinga
291710,Itapetinga
291970,Itapetinga
292000,Itapetinga
292270,Itapetinga
292540,Itapetinga
290510,Jacobina
290550,Jacobina
290687,Jacobina
291750,Jacobina
292010,Jacobina
292120,Jacobina
292140,Jacobina
292170,Jacobina
292335,Jacobina
292480,Jacobina
292593,Jacobina
292937,Jacobina
292980,Jacobina
293060,Jacobina
293130,Jacobina
293245,Jacobina
293305,Jacobina
293310,Jacobina
293315,Jacobina
290060,Jequié
290195,Jequié
290310,Jequié
290370,Jequié
290430,Jequié
290950,Jequié
291000,Jequié
291290,Jequié
291390,Jequié
291420,Jequié
291430,Jequié
291510,Jequié
291520,Jequié
291570,Jequié
291670,Jequié
291690,Jequié
291760,Jequié
291800,Jequié
291830,Jequié
291870,Jequié
291905,Jequié
292040,Jequié
292050,Jequié
292280,Jequié
292490,Jequié
292790,Jequié
290590,Juazeiro
290682,Juazeiro
290720,Juazeiro
290990,Juazeiro
291840,Juazeiro
292440,Juazeiro
292600,Juazeiro
293020,Juazeiro
293077,Juazeiro
293200,Juazeiro
290020,Paulo Afonso
290770,Paulo Afonso
291140,Paulo Afonso
291810,Paulo Afonso
291990,Paulo Afonso
292400,Paulo Afonso
292420,Paulo Afonso
292710,Paulo Afonso
292760,Paulo Afonso
290340,Porto Seguro
291072,Porto Seguro
291180,Porto Seguro
291465,Porto Seguro
291530,Porto Seguro
291630,Porto Seguro
292530,Porto Seguro
292770,Porto Seguro
290035,Ribeira do Pombal
290160,Ribeira do Pombal
290265,Ribeira do Pombal
290780,Ribeira do Pombal
290790,Ribeira do Pombal
290920,Ribeira do Pombal
291075,Ribeira do Pombal
291185,Ribeira do Pombal
292290,Ribeira do Pombal
292305,Ribeira do Pombal
292310,Ribeira do Pombal
292380,Ribeira do Pombal
292650,Ribeira do Pombal
292660,Ribeira do Pombal
293076,Ribeira do Pombal
293190,Ribeira do Pombal
290650,Salvador
291610,Salvador
291920,Salvador
291992,Salvador
292740,Salvador
292860,Salvador
292920,Salvador
292950,Salvador
292975,Salvador
293320,Salvador
290390,Santa Maria da Vitória
290610,Santa Maria da Vitória
290810,Santa Maria da Vitória
290910,Santa Maria da Vitória
290930,Santa Maria da Vitória
291735,Santa Maria da Vitória
292810,Santa Maria da Vitória
292820,Santa Maria da Vitória
292905,Santa Maria da Vitória
293015,Santa Maria da Vitória
293030,Santa Maria da Vitória
293075,Santa Maria da Vitória
290100,Santo Antônio de Jesus
290230,Santo Antônio de Jesus
290730,Santo Antônio de Jesus
290830,Santo Antônio de Jesus
291020,Santo Antônio de Jesus
291030,Santo Antônio de Jesus
291685,Santo Antônio de Jesus
291780,Santo Antônio de Jesus
291820,Santo Antônio de Jesus
291880,Santo Antônio de Jesus
292130,Santo Antônio de Jesus
292220,Santo Antônio de Jesus
292240,Santo Antônio de Jesus
292250,Santo Antônio de Jesus
292575,Santo Antônio de Jesus
292730,Santo Antônio de Jesus
292850,Santo Antônio de Jesus
292870,Santo Antônio de Jesus
292910,Santo Antônio de Jesus
292940,Santo Antônio de Jesus
293160,Santo Antônio de Jesus
293210,Santo Antônio de Jesus
293317,Santo Antônio de Jesus
290010,Seabra
290400,Seabra
291300,Seabra
291440,Seabra
291930,Seabra
292190,Seabra
292303,Seabra
292350,Seabra
292430,Seabra
292990,Seabra
293080,Seabra
290135,Senhor do Bonfim
290180,Senhor do Bonfim
290600,Senhor do Bonfim
291085,Senhor do Bonfim
291700,Senhor do Bonfim
291770,Senhor do Bonfim
292460,Senhor do Bonfim
292525,Senhor do Bonfim
293010,Senhor do Bonfim
290040,Serrinha
290210,Serrinha
290327,Serrinha
290360,Serrinha
290680,Serrinha
290840,Serrinha
291070,Serrinha
291910,Serrinha
292150,Serrinha
292265,Serrinha
292580,Serrinha
292590,Serrinha
292610,Serrinha
292800,Serrinha
292895,Serrinha
293050,Serrinha
293150,Serrinha
293300,Serrinha
290080,Teixeira de Freitas
290690,Teixeira de Freitas
291280,Teixeira de Freitas
291560,Teixeira de Freitas
291600,Teixeira de Freitas
291845,Teixeira de Freitas
291890,Teixeira de Freitas
292110,Teixeira de Freitas
292200,Teixeira de Freitas
292300,Teixeira de Freitas
292550,Teixeira de Freitas
293135,Teixeira de Freitas
293325,Teixeira de Freitas
290540,Valença
290580,Valença
291120,Valença
291345,Valença
291730,Valença
292260,Valença
292275,Valença
292467,Valença
293120,Valença
293290,Valença
